age,wave,gender,age_o,d_age,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,match
30,13,female,NA,30,0,1,1,NA,NA,NA,NA,NA,NA,8,6,7,7,6,4,22,12,30,25,10,1,7,10,8,10,10,6,6,7,7,7,7,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,NA,6,NA,2,7,5,0,0
29,13,female,30,1,0,1,1,60,10,10,10,5,5,4,6,8,5,5,5,15,22,22,16,15,10,8,9,5,8,8,6,7,7,5,6,NA,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,0.74,4,NA,1,6,3,0,0
29,13,female,23,6,1,1,1,50,5,15,20,10,0,4,6,6,5,6,3,15,22,22,16,15,10,8,9,5,8,8,7,6,8,7,8,NA,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,-0.08,4,NA,1,7,3,0,0
29,13,female,29,0,0,1,1,40,10,15,10,10,15,6,7,7,5,5,5,15,22,22,16,15,10,8,9,5,8,8,8,6,8,7,8,NA,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,0.12,4,NA,1,7,5,0,0
29,13,female,24,5,1,1,1,20,10,20,20,15,15,5,7,5,5,NA,5,15,22,22,16,15,10,8,9,5,8,8,6,7,8,6,8,6,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,0.49,4,NA,1,7,5,0,0
29,13,female,25,4,0,1,1,20,15,30,10,15,10,2,2,5,1,7,1,15,22,22,16,15,10,8,9,5,8,8,7,7,9,6,7,6,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,0.73,4,NA,1,8,6,0,0
29,13,female,28,1,1,1,1,17,17,17,17,16,16,7,9,8,6,6,6,15,22,22,16,15,10,8,9,5,8,8,6,8,8,6,7,3,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,0.41,4,NA,1,7,4,0,0
29,13,female,27,2,0,1,1,10,20,25,20,20,5,6,8,7,6,7,6,15,22,22,16,15,10,8,9,5,8,8,3,7,8,6,8,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,0.72,4,NA,1,4,2,0,0
29,13,female,NA,29,0,1,1,NA,NA,NA,NA,NA,NA,6,9,8,6,6,9,15,22,22,16,15,10,8,9,5,8,8,5,6,7,6,7,NA,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,NA,4,NA,1,5,3,0,0
29,13,female,NA,29,0,1,1,NA,NA,NA,NA,NA,NA,5,8,7,4,5,4,15,22,22,16,15,10,8,9,5,8,8,8,3,7,6,NA,2,3,2,7,7,10,10,3,1,4,10,2,10,7,6,8,2,1,NA,4,NA,1,5,1,0,0
22,13,female,30,8,1,3,3,60,10,10,10,5,5,7,7,8,6,6,6,15,25,15,20,10,15,8,10,9,7,9,3,9,8,4,6,2,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2,0.11,7,NA,2,4,8,0,0
22,13,female,23,1,0,3,3,50,5,15,20,10,0,9,8,7,9,6,7,15,25,15,20,10,15,8,10,9,7,9,8,9,9,8,9,7,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2,0.08,7,NA,2,8.5,10,0,1
22,13,female,29,7,1,3,3,40,10,15,10,10,15,8,8,8,7,8,7,15,25,15,20,10,15,8,10,9,7,9,6,8,6,7,6,6,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2,0.31,7,NA,2,6,6,0,0
22,13,female,24,2,0,3,3,20,10,20,20,15,15,8,8,8,8,6,8,15,25,15,20,10,15,8,10,9,7,9,6,7,9,6,8,6,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2,0.31,7,NA,2,6,9,0,0
22,13,female,25,3,0,3,3,20,15,30,10,15,10,6,3,7,6,9,1,15,25,15,20,10,15,8,10,9,7,9,4,9,8,4,7,4,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2,0.07,7,NA,2,5,8,0,0
22,13,female,28,6,0,3,3,17,17,17,17,16,16,10,7,8,8,8,6,15,25,15,20,10,15,8,10,9,7,9,4,8,8,4,6,2,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2,0.41,7,NA,2,4,7,0,0
22,13,female,27,5,0,3,3,10,20,25,20,20,5,7,7,8,7,9,6,15,25,15,20,10,15,8,10,9,7,9,4,9,8,6,8,2,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2,-0.35,7,NA,2,5,9,0,0
22,13,female,NA,22,0,3,3,NA,NA,NA,NA,NA,NA,6,9,9,8,8,7,15,25,15,20,10,15,8,10,9,7,9,5,7,6,6,7,5,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2,NA,7,NA,2,6,8,0,0
22,13,female,NA,22,0,3,3,NA,NA,NA,NA,NA,NA,7,8,8,8,6,7,15,25,15,20,10,15,8,10,9,7,9,9,8,8,7,8,6,8,7,7,8,5,5,2,2,9,5,7,2,8,4,9,5,2,NA,7,NA,2,7,9,0,0
34,13,female,30,4,0,1,1,60,10,10,10,5,5,4,8,8,6,6,5,15,15,10,25,10,25,7,9,9,7,4,4,8,8,5,6,3,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10,0.31,4,NA,2,5,5,0,0
34,13,female,23,11,1,1,1,50,5,15,20,10,0,3,4,3,2,6,5,15,15,10,25,10,25,7,9,9,7,4,10,8,5,7,5,4,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10,0.13,4,NA,2,7,7,0,0
34,13,female,29,5,0,1,1,40,10,15,10,10,15,5,8,7,7,5,7,15,15,10,25,10,25,7,9,9,7,4,10,8,7,6,6,7,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10,-0.51,4,NA,2,6,7,0,0
34,13,female,24,10,1,1,1,20,10,20,20,15,15,3,6,4,3,3,NA,15,15,10,25,10,25,7,9,9,7,4,7,7,7,5,6,5,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10,0.09,4,NA,2,6,7,0,0
34,13,female,25,9,0,1,1,20,15,30,10,15,10,2,7,7,5,8,2,15,15,10,25,10,25,7,9,9,7,4,6,7,7,4,6,2,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10,0.74,4,NA,2,4,5,0,0
34,13,female,28,6,1,1,1,17,17,17,17,16,16,8,9,7,6,6,6,15,15,10,25,10,25,7,9,9,7,4,5,7,7,5,4,5,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10,0.24,4,NA,2,5,7,0,0
34,13,female,27,7,0,1,1,10,20,25,20,20,5,6,5,7,5,7,6,15,15,10,25,10,25,7,9,9,7,4,4,8,7,4,7,3,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10,0.43,4,NA,2,3,2,0,0
34,13,female,NA,34,0,1,1,NA,NA,NA,NA,NA,NA,4,6,5,3,4,4,15,15,10,25,10,25,7,9,9,7,4,7,7,7,8,6,5,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10,NA,4,NA,2,8,7,0,0
34,13,female,NA,34,0,1,1,NA,NA,NA,NA,NA,NA,5,8,6,5,6,4,15,15,10,25,10,25,7,9,9,7,4,8,7,7,7,6,5,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10,NA,4,NA,2,7,6,0,0
30,13,male,34,4,1,1,1,2,60,15,8,5,10,8,NA,10,8,NA,10,60,10,10,10,5,5,5,10,6,6,10,7,7,7,7,7,7,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1,0.34,7,NA,3,7,1,1,0
30,13,male,25,5,1,1,1,10,20,20,20,10,20,6,7,8,8,6,6,60,10,10,10,5,5,5,10,6,6,10,8,10,9,7,8,8,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1,0.33,7,NA,3,8,7,0,1
30,13,male,23,7,0,1,1,40,10,15,20,10,5,1,10,10,6,5,1,60,10,10,10,5,5,5,10,6,6,10,10,10,9,10,10,10,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1,0.04,7,NA,3,10,10,0,1
30,13,male,30,0,0,1,1,10,20,20,10,10,30,5,7,8,7,7,5,60,10,10,10,5,5,5,10,6,6,10,5,10,9,10,8,8,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1,0.37,7,NA,3,7,5,0,0
30,13,male,36,6,0,1,1,15,15,15,20,20,15,7,10,8,10,NA,9,60,10,10,10,5,5,5,10,6,6,10,6,10,9,8,8,8,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1,0.48,7,NA,3,6,2,0,0
30,13,male,29,1,0,1,1,15,10,20,20,20,15,5,10,8,8,8,2,60,10,10,10,5,5,5,10,6,6,10,9,10,10,10,9,9,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1,0.54,7,NA,3,9,10,0,0
30,13,male,30,0,0,1,1,22,12,30,25,10,1,6,8,8,10,8,6,60,10,10,10,5,5,5,10,6,6,10,10,10,9,10,9,9,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1,0.7,7,NA,3,10,10,0,0
30,13,male,29,1,0,1,1,15,22,22,16,15,10,6,7,7,5,6,NA,60,10,10,10,5,5,5,10,6,6,10,4,6,8,5,5,5,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1,0.74,7,NA,3,4,1,0,0
30,13,male,22,8,1,1,1,15,25,15,20,10,15,3,9,8,4,6,2,60,10,10,10,5,5,5,10,6,6,10,7,7,8,6,6,6,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1,0.11,7,NA,3,5,5,0,0
30,13,male,34,4,0,1,1,15,15,10,25,10,25,4,8,8,5,6,3,60,10,10,10,5,5,5,10,6,6,10,4,8,8,6,6,5,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1,0.31,7,NA,3,5,1,0,0
23,13,male,34,11,0,5,3,2,60,15,8,5,10,10,NA,10,10,NA,8,50,5,15,20,10,0,7,4,7,9,9,6,6,7,7,5,4,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6,0.47,7,NA,2,7,5,0,0
23,13,male,25,2,0,5,3,10,20,20,20,10,20,8,7,8,7,6,6,50,5,15,20,10,0,7,4,7,9,9,8,8,7,7,7,7,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6,-0.33,7,NA,2,8,6,0,1
23,13,male,23,0,1,5,3,40,10,15,20,10,5,3,6,7,7,6,3,50,5,15,20,10,0,7,4,7,9,9,7,8,7,7,6,6,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6,-0.25,7,NA,2,8,7,0,0
23,13,male,30,7,0,5,3,10,20,20,10,10,30,7,7,7,7,5,5,50,5,15,20,10,0,7,4,7,9,9,5,8,7,7,6,6,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6,-0.05,7,NA,2,8,6,0,0
23,13,male,36,13,0,5,3,15,15,15,20,20,15,9,10,9,10,NA,7,50,5,15,20,10,0,7,4,7,9,9,4,7,5,5,6,3,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6,-0.52,7,NA,2,5,5,0,0
23,13,male,29,6,1,5,3,15,10,20,20,20,15,8,8,8,10,NA,10,50,5,15,20,10,0,7,4,7,9,9,7,8,7,8,7,8,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6,0.02,7,NA,2,8,7,0,0
23,13,male,30,7,1,5,3,22,12,30,25,10,1,8,8,8,8,6,8,50,5,15,20,10,0,7,4,7,9,9,6,8,7,6,6,7,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6,0.21,7,NA,2,7,5,0,0
23,13,male,29,6,1,5,3,15,22,22,16,15,10,7,6,8,7,8,NA,50,5,15,20,10,0,7,4,7,9,9,4,6,6,5,6,3,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6,-0.08,7,NA,2,5,6,0,0
23,13,male,22,1,0,5,3,15,25,15,20,10,15,8,9,9,8,9,7,50,5,15,20,10,0,7,4,7,9,9,9,8,7,9,6,7,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6,0.08,7,NA,2,9,9,0,1
23,13,male,34,11,1,5,3,15,15,10,25,10,25,10,8,5,7,5,4,50,5,15,20,10,0,7,4,7,9,9,3,4,3,2,6,5,10,5,10,7,3,1,10,5,3,8,2,4,8,2,4,3,6,0.13,7,NA,2,4,3,0,0
29,13,male,34,5,1,1,1,2,60,15,8,5,10,8,NA,10,10,NA,10,40,10,15,10,10,15,8,7,8,8,9,6,7,6,6,6,6,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5,-0.17,5,NA,1,6,7,0,0
29,13,male,25,4,1,1,1,10,20,20,20,10,20,8,7,8,7,7,6,40,10,15,10,10,15,8,7,8,8,9,8,7,7,6,6,7,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5,-0.37,5,NA,1,7,7,0,0
29,13,male,23,6,0,1,1,40,10,15,20,10,5,2,6,8,9,5,2,40,10,15,10,10,15,8,7,8,8,9,6,8,6,6,6,6,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5,-0.26,5,NA,1,6,7,0,0
29,13,male,30,1,0,1,1,10,20,20,10,10,30,7,6,7,8,6,5,40,10,15,10,10,15,8,7,8,8,9,7,8,8,8,7,7,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5,-0.18,5,NA,1,8,8,0,0
29,13,male,36,7,0,1,1,15,15,15,20,20,15,8,10,9,10,7,6,40,10,15,10,10,15,8,7,8,8,9,6,8,8,8,6,7,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5,-0.11,5,NA,1,6,7,0,0
29,13,male,29,0,0,1,1,15,10,20,20,20,15,8,8,8,8,8,8,40,10,15,10,10,15,8,7,8,8,9,9,7,7,8,8,6,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5,-0.1,5,NA,1,8,6,0,0
29,13,male,30,1,0,1,1,22,12,30,25,10,1,8,6,8,8,8,5,40,10,15,10,10,15,8,7,8,8,9,8,8,8,7,6,8,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5,0.08,5,NA,1,8,7,0,0
29,13,male,29,0,0,1,1,15,22,22,16,15,10,8,6,8,7,8,NA,40,10,15,10,10,15,8,7,8,8,9,6,7,7,5,5,5,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5,0.12,5,NA,1,6,6,0,0
29,13,male,22,7,1,1,1,15,25,15,20,10,15,6,8,6,7,6,6,40,10,15,10,10,15,8,7,8,8,9,8,8,8,7,8,7,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5,0.31,5,NA,1,8,8,0,0
29,13,male,34,5,0,1,1,15,15,10,25,10,25,10,8,7,6,6,7,40,10,15,10,10,15,8,7,8,8,9,5,8,7,7,5,7,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5,-0.51,5,NA,1,5,8,0,0
24,13,male,34,10,0,1,8,2,60,15,8,5,10,5,NA,10,7,NA,NA,20,10,20,20,15,15,8,7,9,8,8,5,4,4,2,2,NA,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7,0.18,6,NA,1,3,1,0,0
24,13,male,25,1,0,1,8,10,20,20,20,10,20,NA,NA,NA,NA,NA,NA,20,10,20,20,15,15,8,7,9,8,8,8,8,8,6,8,5,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7,-0.06,6,NA,1,8,6,0,0
24,13,male,23,1,1,1,8,40,10,15,20,10,5,1,7,10,6,10,1,20,10,20,20,15,15,8,7,9,8,8,6,7,7,7,NA,7,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7,-0.12,6,NA,1,7,5,0,1
24,13,male,30,6,0,1,8,10,20,20,10,10,30,8,7,8,5,7,5,20,10,20,20,15,15,8,7,9,8,8,4,8,5,7,7,NA,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7,0.13,6,NA,1,5,4,0,0
24,13,male,36,12,0,1,8,15,15,15,20,20,15,7,10,10,6,10,6,20,10,20,20,15,15,8,7,9,8,8,4,7,6,6,6,3,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7,0.18,6,NA,1,4,1,0,0
24,13,male,29,5,1,1,8,15,10,20,20,20,15,8,10,8,8,8,8,20,10,20,20,15,15,8,7,9,8,8,7,6,7,6,5,7,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7,0.19,6,NA,1,6,5,0,0
24,13,male,30,6,1,1,8,22,12,30,25,10,1,8,7,8,8,8,8,20,10,20,20,15,15,8,7,9,8,8,5,8,6,6,6,6,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7,0.59,6,NA,1,6,4,0,0
24,13,male,29,5,1,1,8,15,22,22,16,15,10,6,7,8,6,8,6,20,10,20,20,15,15,8,7,9,8,8,5,7,5,5,NA,5,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7,0.49,6,NA,1,6,6,0,0
24,13,male,22,2,0,1,8,15,25,15,20,10,15,6,7,9,6,8,6,20,10,20,20,15,15,8,7,9,8,8,8,8,8,8,6,8,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7,0.31,6,NA,1,7,5,0,0
24,13,male,34,10,1,1,8,15,15,10,25,10,25,7,7,7,5,6,5,20,10,20,20,15,15,8,7,9,8,8,3,6,4,3,3,NA,9,1,9,4,7,7,4,1,4,8,6,5,4,3,8,5,7,0.09,6,NA,1,3,1,0,0
25,13,male,34,9,0,1,5,2,60,15,8,5,10,8,NA,10,10,NA,NA,20,15,30,10,15,10,5,9,7,7,9,6,8,8,8,8,1,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4,0.48,4,NA,0,2,1,0,0
25,13,male,25,0,0,1,5,10,20,20,20,10,20,6,7,7,6,6,6,20,15,30,10,15,10,5,9,7,7,9,6,5,4,3,4,2,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4,0.49,4,NA,0,3,1,0,0
25,13,male,23,2,0,1,5,40,10,15,20,10,5,3,7,8,9,6,2,20,15,30,10,15,10,5,9,7,7,9,7,7,6,8,6,8,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4,0.33,4,NA,0,7,3,0,1
25,13,male,30,5,1,1,5,10,20,20,10,10,30,6,7,6,8,5,5,20,15,30,10,15,10,5,9,7,7,9,6,8,8,7,5,6,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4,0.63,4,NA,0,4,3,0,0
25,13,male,36,11,0,1,5,15,15,15,20,20,15,7,10,9,9,NA,9,20,15,30,10,15,10,5,9,7,7,9,4,8,7,8,7,6,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4,0.6,4,NA,0,2,4,0,0
25,13,male,29,4,0,1,5,15,10,20,20,20,15,8,8,8,10,8,5,20,15,30,10,15,10,5,9,7,7,9,8,5,7,7,6,5,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4,0.65,4,NA,0,8,4,0,0
25,13,male,30,5,0,1,5,22,12,30,25,10,1,6,8,8,8,7,8,20,15,30,10,15,10,5,9,7,7,9,5,7,7,4,9,2,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4,0.72,4,NA,0,2,1,0,0
25,13,male,29,4,0,1,5,15,22,22,16,15,10,7,7,9,6,7,6,20,15,30,10,15,10,5,9,7,7,9,2,2,5,1,7,1,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4,0.73,4,NA,0,1,1,0,0
25,13,male,22,3,0,1,5,15,25,15,20,10,15,4,9,8,4,7,4,20,15,30,10,15,10,5,9,7,7,9,6,3,7,6,9,1,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4,0.07,4,NA,0,4,1,0,0
25,13,male,34,9,0,1,5,15,15,10,25,10,25,6,7,7,4,6,2,20,15,30,10,15,10,5,9,7,7,9,2,7,7,5,8,2,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4,0.74,4,NA,0,2,1,0,0
28,13,male,34,6,0,1,1,2,60,15,8,5,10,8,NA,10,10,NA,8,17,17,17,17,16,16,6,6,6,6,6,9,9,9,7,7,6,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4,0.57,5,NA,5,8,7,0,1
28,13,male,25,3,0,1,1,10,20,20,20,10,20,6,8,7,7,6,8,17,17,17,17,16,16,6,6,6,6,6,10,10,9,7,7,8,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4,-0.07,5,NA,5,8,6,0,0
28,13,male,23,5,1,1,1,40,10,15,20,10,5,1,7,9,7,6,1,17,17,17,17,16,16,6,6,6,6,6,6,6,7,7,6,5,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4,0.15,5,NA,5,5,5,0,0
28,13,male,30,2,0,1,1,10,20,20,10,10,30,6,8,8,7,7,7,17,17,17,17,16,16,6,6,6,6,6,10,9,9,10,8,9,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4,0.37,5,NA,5,9,6,0,1
28,13,male,36,8,0,1,1,15,15,15,20,20,15,8,10,9,10,9,7,17,17,17,17,16,16,6,6,6,6,6,7,10,9,7,7,7,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4,-0.09,5,NA,5,6,6,0,1
28,13,male,29,1,1,1,1,15,10,20,20,20,15,8,10,8,8,8,8,17,17,17,17,16,16,6,6,6,6,6,10,10,10,9,9,8,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4,0.24,5,NA,5,10,8,0,0
28,13,male,30,2,1,1,1,22,12,30,25,10,1,7,9,8,8,7,6,17,17,17,17,16,16,6,6,6,6,6,9,6,8,7,7,6,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4,0.38,5,NA,5,6,5,0,0
28,13,male,29,1,1,1,1,15,22,22,16,15,10,6,8,8,6,7,3,17,17,17,17,16,16,6,6,6,6,6,7,9,8,6,6,6,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4,0.41,5,NA,5,6,6,0,0
28,13,male,22,6,0,1,1,15,25,15,20,10,15,4,8,8,4,6,2,17,17,17,17,16,16,6,6,6,6,6,10,7,8,8,8,6,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4,0.41,5,NA,5,6,5,0,0
28,13,male,34,6,1,1,1,15,15,10,25,10,25,5,7,7,5,4,5,17,17,17,17,16,16,6,6,6,6,6,8,9,7,6,6,6,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4,0.24,5,NA,5,6,6,0,0
27,13,male,34,7,0,1,1,2,60,15,8,5,10,5,NA,10,8,NA,NA,10,20,25,20,20,5,7,9,7,9,10,6,6,6,5,6,5,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10,0.42,2,NA,4,5,5,0,0
27,13,male,25,2,0,1,1,10,20,20,20,10,20,6,7,7,6,6,6,10,20,25,20,20,5,7,9,7,9,10,6,6,7,6,6,5,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10,0.51,2,NA,4,6,6,0,0
27,13,male,23,4,0,1,1,40,10,15,20,10,5,1,7,9,2,5,2,10,20,25,20,20,5,7,9,7,9,10,5,6,6,5,6,5,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10,0.2,2,NA,4,4,4,0,0
27,13,male,30,3,0,1,1,10,20,20,10,10,30,5,5,7,5,7,5,10,20,25,20,20,5,7,9,7,9,10,5,6,7,7,6,7,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10,0.63,2,NA,4,6,6,0,1
27,13,male,36,9,0,1,1,15,15,15,20,20,15,7,10,9,8,NA,6,10,20,25,20,20,5,7,9,7,9,10,5,8,8,8,8,8,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10,0.48,2,NA,4,7,7,0,1
27,13,male,29,2,0,1,1,15,10,20,20,20,15,8,8,8,8,8,3,10,20,25,20,20,5,7,9,7,9,10,8,8,8,7,8,7,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10,0.75,2,NA,4,6,7,0,0
27,13,male,30,3,0,1,1,22,12,30,25,10,1,5,7,7,5,10,5,10,20,25,20,20,5,7,9,7,9,10,8,8,8,8,7,7,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10,0.65,2,NA,4,7,5,0,0
27,13,male,29,2,0,1,1,15,22,22,16,15,10,3,7,8,6,8,2,10,20,25,20,20,5,7,9,7,9,10,6,8,7,6,7,6,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10,0.72,2,NA,4,7,6,0,0
27,13,male,22,5,0,1,1,15,25,15,20,10,15,4,9,8,6,8,2,10,20,25,20,20,5,7,9,7,9,10,7,7,8,7,9,6,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10,-0.35,2,NA,4,7,5,0,0
27,13,male,34,7,0,1,1,15,15,10,25,10,25,4,8,7,4,7,3,10,20,25,20,20,5,7,9,7,9,10,6,5,7,5,7,6,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10,0.43,2,NA,4,6,5,0,0
NA,13,male,34,34,0,NA,NA,2,60,15,8,5,10,10,NA,10,10,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,7,8,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,7,0,1
NA,13,male,25,25,0,NA,NA,10,20,20,20,10,20,7,6,7,8,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,8,6,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,7,0,1
NA,13,male,23,23,0,NA,NA,40,10,15,20,10,5,3,7,9,6,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,7,9,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,6,0,0
NA,13,male,30,30,0,NA,NA,10,20,20,10,10,30,7,7,7,8,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,7,9,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,8,0,1
NA,13,male,36,36,0,NA,NA,15,15,15,20,20,15,9,10,8,10,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,6,5,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,9,0,0
NA,13,male,29,29,0,NA,NA,15,10,20,20,20,15,8,8,8,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,8,0,0
